duration,poutcome,contact,housing,pdays,previous,campaign,loan,marital,y
606,0,2,1,0,0,3,0,0,1
105,0,0,1,0,0,1,0,2,0
85,0,2,0,0,0,1,1,2,0
439,0,2,0,0,0,3,0,2,0
278,0,0,0,0,0,1,0,2,0
205,0,2,0,0,0,4,0,2,0
221,0,2,1,0,0,1,0,2,0
52,1,1,1,172,3,3,0,2,0
84,0,0,1,0,0,3,0,1,0
476,0,2,1,0,0,3,0,2,0
371,0,2,0,0,0,1,0,2,0
128,0,2,1,0,0,3,0,0,0
220,0,0,1,0,0,2,0,2,0
44,0,1,0,0,0,14,0,2,0
30,3,0,1,404,2,1,0,2,0
330,2,2,0,342,1,1,0,1,0
28,0,0,1,0,0,1,0,2,0
908,0,2,0,0,0,1,0,2,0
177,0,2,0,0,0,1,0,1,0
113,0,0,1,0,0,4,0,1,0
289,0,1,1,0,0,8,0,0,0
357,0,2,1,0,0,1,0,2,0
38,0,2,0,0,0,16,0,0,0
414,0,2,1,0,0,4,0,2,0
257,0,2,1,0,0,2,0,2,0
480,0,0,1,0,0,1,0,2,1
252,0,2,0,0,0,2,0,2,0
151,0,0,1,0,0,1,0,0,0
213,0,2,0,0,0,4,0,2,0
119,0,2,0,0,0,12,1,2,0
161,0,2,0,0,0,2,0,2,0
227,0,2,0,0,0,2,0,1,1
12,1,1,1,374,1,3,0,0,0
517,3,2,0,282,4,1,0,2,1
225,2,2,1,275,2,2,0,1,0
150,0,0,1,0,0,2,0,2,0
89,0,2,0,0,0,1,1,2,0
103,0,0,1,0,0,2,0,2,0
128,0,2,0,0,0,1,0,1,0
277,0,2,1,0,0,1,0,2,0
500,0,0,1,0,0,1,0,2,1
113,0,1,1,0,0,2,0,0,0
326,2,2,1,179,4,5,0,2,1
755,0,0,0,0,0,1,0,2,0
161,0,2,0,0,0,3,0,2,0
100,0,2,1,0,0,1,1,2,0
142,0,2,0,0,0,2,0,2,0
214,0,0,1,0,0,2,0,2,0
167,0,2,0,0,0,2,0,2,0
676,0,2,0,0,0,5,1,0,0
236,0,2,0,0,0,1,0,2,0
993,0,0,0,0,0,6,0,0,1
83,0,2,1,0,0,12,1,2,0
100,0,2,1,0,0,1,0,0,0
289,1,2,1,174,4,2,0,2,1
528,0,2,0,0,0,2,1,2,0
340,0,0,0,0,0,2,0,2,0
33,0,2,0,0,0,3,0,2,0
284,0,1,0,0,0,3,0,0,0
245,0,1,0,0,0,3,0,2,1
115,0,2,1,0,0,1,0,0,0
730,0,0,1,0,0,2,0,2,0
347,2,2,1,284,2,1,0,1,0
58,0,2,0,0,0,1,0,0,0
180,0,2,1,0,0,1,0,2,0
56,0,0,1,0,0,8,0,2,0
326,0,0,1,0,0,3,0,2,0
342,0,1,1,0,0,9,0,2,0
49,0,2,0,0,0,6,1,2,0
110,0,2,0,0,0,1,0,2,0
253,2,2,0,92,4,1,0,2,1
636,0,2,0,0,0,2,0,2,0
137,0,2,0,0,0,2,0,2,0
173,0,2,0,0,0,1,0,0,0
227,0,2,1,0,0,2,0,2,0
88,0,0,1,0,0,5,1,2,0
426,0,0,1,0,0,3,0,2,0
195,1,1,1,112,8,3,0,2,0
230,0,2,0,0,0,8,0,2,0
750,0,2,1,0,0,2,0,2,1
413,0,2,0,0,0,3,0,0,0
104,0,0,1,0,0,2,0,1,0
138,0,2,1,0,0,1,1,2,0
334,0,0,1,0,0,2,0,0,0
868,0,0,1,0,0,1,0,2,0
102,0,1,1,0,0,14,0,2,0
77,0,0,0,0,0,3,0,1,0
199,3,2,1,92,14,1,0,0,1
332,0,0,1,0,0,2,0,0,0
124,0,2,0,0,0,2,0,2,0
91,0,2,0,0,0,9,0,2,0
104,0,2,1,0,0,3,0,2,0
125,2,2,1,368,4,1,0,0,0
635,0,2,1,0,0,3,0,2,1
90,0,2,0,0,0,1,1,2,0
310,0,2,1,0,0,1,1,2,0
207,2,2,1,351,2,1,0,2,0
43,0,0,0,0,0,1,0,2,0
126,0,1,0,0,0,4,0,2,0
137,3,2,1,97,1,1,0,0,0
284,0,0,1,0,0,5,1,2,0
68,0,2,0,0,0,6,0,2,0
67,0,2,0,0,0,1,0,2,0
8,0,2,1,0,0,2,1,0,0
62,0,2,1,0,0,1,0,0,0
175,0,2,0,0,0,1,1,2,0
395,0,0,1,0,0,2,0,0,1
27,2,2,1,84,3,1,0,1,0
195,0,0,1,0,0,1,1,2,0
254,0,2,0,0,0,2,1,2,0
199,0,2,0,0,0,1,1,1,0
73,0,2,0,0,0,17,0,2,0
351,0,0,1,0,0,1,0,0,0
1689,0,0,1,0,0,4,1,2,1
267,0,2,0,0,0,1,0,0,0
234,0,0,0,0,0,2,0,2,0
234,0,2,0,0,0,10,0,1,0
94,0,2,0,0,0,4,0,2,0
77,0,0,1,0,0,2,0,0,0
242,0,2,1,0,0,1,0,2,0
247,0,2,0,0,0,4,0,2,0
85,0,0,0,0,0,4,0,2,0
607,0,2,0,0,0,4,0,1,0
485,2,2,1,227,4,2,0,2,1
184,2,2,0,91,2,1,0,0,1
258,0,0,1,0,0,1,0,1,0
156,1,2,1,147,7,1,0,0,0
160,0,0,0,0,0,1,0,2,0
1021,0,0,0,0,0,1,0,2,0
5,0,2,1,0,0,25,0,2,0
701,0,2,1,0,0,1,0,2,1
732,2,2,1,291,5,2,1,2,1
122,0,2,0,0,0,1,0,2,0
559,0,0,1,0,0,1,0,2,0
141,0,0,1,0,0,1,1,1,0
87,0,2,1,0,0,4,0,0,0
577,0,2,0,0,0,1,0,0,0
193,0,2,1,0,0,2,0,2,0
210,0,2,0,0,0,5,0,0,0
732,0,2,0,0,0,2,0,2,0
121,0,0,1,0,0,2,1,1,0
150,0,2,0,0,0,2,1,0,0
140,0,2,0,0,0,1,0,0,0
386,0,2,1,0,0,2,0,2,0
733,0,2,1,0,0,2,0,2,1
108,0,2,1,0,0,1,0,2,0
80,2,2,0,152,1,1,1,0,0
155,0,0,1,0,0,3,0,1,0
389,0,2,1,0,0,4,1,2,0
133,0,2,1,0,0,3,0,2,0
328,0,2,1,0,0,6,0,2,0
119,0,2,1,0,0,2,0,2,0
87,0,0,1,0,0,6,0,2,0
162,2,2,0,173,3,1,1,0,0
294,0,0,1,0,0,2,0,2,0
128,0,2,1,0,0,2,1,0,0
108,0,2,1,0,0,1,0,2,0
172,0,2,1,0,0,2,1,0,0
208,0,0,1,0,0,5,1,2,0
212,0,0,1,0,0,2,0,2,0
148,2,2,0,871,2,1,0,1,0
99,0,2,1,0,0,1,0,2,0
185,3,2,0,92,1,1,0,2,1
133,0,2,0,0,0,2,0,2,0
170,0,2,0,0,0,1,0,0,0
668,0,0,1,0,0,7,0,2,0
81,2,2,1,170,1,3,0,0,0
230,0,2,0,0,0,2,0,0,0
287,0,0,0,0,0,1,0,2,0
618,0,2,0,0,0,1,0,2,0
788,0,2,1,0,0,1,0,2,1
285,0,2,0,0,0,6,0,1,0
163,0,2,0,0,0,2,0,0,0
159,0,2,0,0,0,1,0,0,0
197,2,2,1,370,3,2,0,2,0
212,0,2,0,0,0,2,0,2,0
44,0,0,1,0,0,15,0,2,0
180,3,2,0,238,3,2,0,2,0
11,0,0,0,0,0,1,0,0,0
863,0,0,1,0,0,1,0,0,0
388,0,0,1,0,0,7,0,0,0
143,0,0,1,0,0,3,0,2,0
191,2,2,1,294,1,1,0,0,0
62,0,0,1,0,0,2,1,1,0
13,0,0,1,0,0,1,0,2,0
1073,0,2,1,0,0,1,0,0,1
337,0,2,1,0,0,2,0,2,0
88,0,1,1,0,0,10,1,2,0
167,1,2,0,298,10,1,0,2,0
96,0,2,0,0,0,4,0,0,0
537,0,2,1,0,0,3,0,2,0
5,0,0,1,0,0,3,0,0,0
139,0,2,0,0,0,1,0,2,0
570,0,0,1,0,0,2,0,0,0
100,0,2,1,0,0,3,0,2,0
253,0,0,1,0,0,2,0,2,0
525,0,2,1,0,0,2,0,2,0
696,0,2,0,0,0,3,0,0,0
535,0,0,0,0,0,6,0,2,0
131,0,2,0,0,0,3,0,2,0
6,0,0,0,0,0,1,0,0,0
105,0,2,1,0,0,1,0,2,0
370,0,0,0,0,0,1,0,2,0
29,0,2,0,0,0,14,0,0,0
184,2,2,1,167,6,1,1,2,0
47,1,2,0,222,3,2,1,2,0
193,0,0,0,0,0,4,1,2,0
709,0,2,1,0,0,2,0,2,1
358,0,2,0,0,0,2,0,2,0
253,0,0,1,0,0,1,0,2,0
197,0,0,1,0,0,3,0,2,0
94,0,2,0,0,0,2,0,2,0
445,0,2,0,0,0,2,1,1,0
153,2,2,1,371,2,1,0,0,0
113,0,0,0,0,0,1,0,2,0
80,0,2,0,0,0,1,0,2,0
318,0,0,1,0,0,1,0,1,0
100,2,2,1,435,1,1,0,2,0
40,0,0,0,0,0,3,0,1,0
55,0,0,1,0,0,25,0,1,0
67,0,2,0,0,0,1,0,2,0
76,0,2,0,0,0,2,0,2,0
73,0,0,1,0,0,1,0,2,0
89,0,0,1,0,0,2,0,2,0
109,0,2,1,0,0,3,0,1,0
98,0,2,0,0,0,1,0,1,0
21,0,0,1,0,0,17,0,0,0
465,0,2,1,0,0,1,0,2,0
106,0,2,0,0,0,3,0,0,0
304,2,2,1,340,1,1,0,2,0
342,0,2,0,0,0,3,0,2,0
16,0,0,0,0,0,25,0,0,0
543,0,0,1,0,0,2,0,0,1
338,0,2,0,0,0,3,0,2,0
197,0,2,0,0,0,5,0,2,0
956,0,0,1,0,0,2,1,2,0
95,1,2,1,327,9,1,0,0,0
546,0,0,1,0,0,9,0,2,0
124,0,0,1,0,0,4,1,2,0
113,0,2,1,0,0,4,0,0,0
245,0,2,1,0,0,3,0,1,0
188,0,2,1,0,0,2,0,0,0
199,0,2,0,0,0,5,0,0,0
470,1,2,1,426,3,7,0,2,1
90,0,0,0,0,0,1,0,2,0
350,0,0,1,0,0,5,0,2,0
31,2,2,1,363,2,1,0,0,0
156,0,2,1,0,0,1,0,2,0
299,0,0,1,0,0,1,0,2,0
510,0,2,0,0,0,2,0,2,0
177,0,2,1,0,0,4,0,2,0
123,0,2,0,0,0,2,0,2,0
270,0,2,0,0,0,1,0,2,0
225,0,0,1,0,0,4,0,2,0
63,0,2,0,0,0,1,0,2,0
247,0,0,1,0,0,13,0,2,0
206,2,2,1,239,3,5,1,0,0
168,0,0,1,0,0,2,0,2,0
836,0,0,1,0,0,12,0,0,0
131,0,2,0,0,0,2,0,0,0
89,0,0,1,0,0,1,1,0,0
116,0,2,1,0,0,4,0,2,0
58,0,0,0,0,0,1,0,2,0
36,0,0,0,0,0,1,0,2,0
240,0,2,1,0,0,2,0,2,0
132,0,2,0,0,0,4,0,0,0
544,0,2,1,0,0,1,1,2,0
266,0,0,1,0,0,1,1,2,0
443,0,2,0,0,0,2,0,0,0
324,0,2,1,0,0,1,0,2,0
15,2,2,1,207,3,10,0,0,0
263,0,2,0,0,0,2,0,2,0
199,0,0,1,0,0,1,0,1,0
145,0,2,1,0,0,2,0,2,0
56,0,2,0,0,0,1,1,1,0
11,0,2,1,0,0,9,0,2,0
411,1,2,1,173,2,1,0,1,0
165,0,2,0,0,0,23,0,0,0
619,0,0,1,0,0,3,0,0,0
203,0,2,1,0,0,1,0,2,0
254,0,0,1,0,0,1,0,2,0
1149,0,2,1,0,0,6,0,0,1
189,0,0,1,0,0,1,0,1,0
707,3,2,1,97,2,2,0,0,1
196,0,2,1,0,0,1,0,2,0
171,0,0,1,0,0,1,0,1,0
1451,0,2,0,0,0,2,0,0,1
563,0,0,1,0,0,1,0,2,1
239,0,2,0,0,0,4,0,0,0
73,0,1,1,0,0,6,0,2,0
203,2,2,1,334,2,2,0,1,0
158,3,2,1,167,1,1,0,0,0
100,0,2,0,0,0,4,0,2,0
160,0,2,0,0,0,1,1,0,0
661,0,2,1,0,0,1,0,0,0
166,0,2,1,0,0,1,0,2,0
114,0,2,1,0,0,2,1,2,0
58,0,0,1,0,0,1,0,2,0
25,0,1,1,0,0,8,0,2,0
121,0,2,1,0,0,2,0,2,0
226,0,0,0,0,0,4,1,2,0
234,0,0,0,0,0,2,1,0,0
88,0,2,0,0,0,1,1,1,0
85,0,0,1,0,0,1,1,2,0
134,0,2,1,0,0,1,0,2,0
251,0,2,0,0,0,3,0,2,0
152,0,2,1,0,0,1,0,0,0
202,2,2,0,83,5,1,0,2,0
379,0,0,1,0,0,17,0,0,0
123,0,2,0,0,0,6,1,2,0
156,0,2,0,0,0,2,0,2,0
332,0,0,0,0,0,1,0,2,0
90,0,1,1,0,0,3,0,2,0
291,0,1,1,0,0,1,0,2,0
23,0,1,1,0,0,2,0,2,0
122,0,2,0,0,0,2,0,2,0
105,2,2,1,172,1,2,1,2,0
1143,0,1,1,0,0,4,0,2,0
70,0,0,0,0,0,3,0,2,0
264,0,2,1,0,0,2,0,2,0
204,0,2,0,0,0,2,0,0,0
182,0,2,1,0,0,1,0,0,0
386,0,2,1,0,0,2,0,1,0
295,0,0,0,0,0,3,1,2,0
86,0,2,1,0,0,2,0,2,0
16,0,2,0,0,0,20,0,2,0
413,0,2,0,0,0,2,0,2,0
323,0,0,1,0,0,3,1,0,0
78,0,2,0,0,0,3,0,2,0
121,0,2,0,0,0,3,0,0,0
477,0,2,0,0,0,1,1,0,1
265,0,2,0,0,0,1,0,2,0
418,0,2,0,0,0,2,0,0,1
386,0,2,1,0,0,4,0,2,0
594,0,0,0,0,0,2,0,0,0
161,0,2,0,0,0,1,0,2,0
450,0,2,1,0,0,3,1,2,0
217,0,2,1,0,0,6,0,2,0
136,0,2,0,0,0,1,0,0,0
322,0,0,1,0,0,1,0,0,0
104,2,2,0,196,1,1,0,0,0
189,2,2,0,111,4,2,1,2,0
250,2,2,0,415,2,4,0,2,1
123,0,2,0,0,0,5,0,1,0
427,2,2,0,182,2,1,0,2,1
632,0,2,0,0,0,2,1,0,0
101,0,2,1,0,0,3,0,2,0
467,1,2,0,88,4,2,0,2,1
640,0,2,1,0,0,2,0,0,0
517,2,2,1,255,1,1,1,2,0
160,0,0,1,0,0,3,0,2,0
177,0,2,1,0,0,3,0,1,0
206,0,0,1,0,0,1,0,2,0
208,0,0,1,0,0,2,0,2,0
169,0,2,1,0,0,1,0,0,0
287,2,2,1,415,1,2,0,2,1
505,0,2,1,0,0,3,1,2,0
284,2,2,1,371,1,2,0,2,0
89,2,2,0,235,2,4,0,2,0
138,0,2,0,0,0,1,0,0,0
321,3,2,0,189,4,3,0,2,1
262,0,0,1,0,0,4,0,2,0
61,0,2,0,0,0,1,0,2,0
217,0,2,1,0,0,9,0,1,0
192,0,2,1,0,0,2,1,2,0
174,0,2,0,0,0,2,0,2,0
292,0,0,0,0,0,2,0,2,0
240,0,0,1,0,0,2,0,2,0
282,0,2,0,0,0,2,0,1,0
128,0,1,1,0,0,6,1,2,0
161,0,1,0,0,0,1,0,2,0
291,2,2,1,244,4,1,0,0,0
356,0,2,1,0,0,1,0,0,0
294,0,0,1,0,0,2,0,2,0
422,0,0,0,0,0,1,0,0,0
806,0,0,1,0,0,1,0,0,1
227,0,0,0,0,0,1,0,0,0
560,0,2,0,0,0,2,0,2,0
135,0,2,1,0,0,1,0,0,0
361,0,0,1,0,0,1,0,0,0
246,0,2,1,0,0,1,1,2,0
419,0,2,1,0,0,2,0,2,0
449,1,2,0,38,10,2,0,0,1
71,0,2,1,0,0,1,0,2,0
357,0,2,1,0,0,3,0,2,0
164,2,2,1,179,3,2,0,2,0
263,0,0,1,0,0,4,0,1,0
146,0,0,0,0,0,2,0,2,0
759,0,2,0,0,0,2,0,2,1
72,2,2,0,363,4,2,0,1,0
131,0,2,1,0,0,2,1,2,0
808,0,2,0,0,0,2,1,1,1
1183,0,2,0,0,0,1,0,2,0
123,0,2,0,0,0,3,0,2,0
483,0,0,1,0,0,2,0,2,0
238,0,2,0,0,0,3,0,0,0
90,0,2,1,0,0,1,0,2,0
464,2,2,0,683,6,1,0,2,1
385,0,2,0,0,0,9,0,1,0
240,0,0,1,0,0,2,0,2,0
104,0,2,0,0,0,1,1,2,0
109,0,2,0,0,0,2,0,2,0
598,0,2,0,0,0,4,0,2,0
274,0,0,1,0,0,8,0,0,0
123,0,2,0,0,0,2,0,0,0
70,0,2,0,0,0,1,1,1,0
260,0,0,1,0,0,1,0,0,0
190,0,2,1,0,0,3,0,0,0
521,0,0,1,0,0,2,0,2,0
228,0,2,1,0,0,1,0,2,0
466,0,1,0,0,0,4,0,2,1
74,0,2,0,0,0,2,0,0,0
57,0,0,1,0,0,2,0,2,0
119,0,2,0,0,0,3,0,2,0
124,0,2,0,0,0,2,0,2,0
65,0,2,1,0,0,50,1,2,0
127,0,2,0,0,0,6,1,1,0
172,0,2,1,0,0,3,0,2,0
174,0,2,1,0,0,6,0,0,0
41,0,1,0,0,0,6,0,2,0
232,0,0,1,0,0,3,0,2,0
161,0,0,0,0,0,1,1,1,0
124,0,2,0,0,0,1,0,2,0
701,0,0,0,0,0,1,1,2,1
162,0,0,1,0,0,2,0,2,0
431,0,0,1,0,0,2,0,0,0
191,0,2,1,0,0,3,0,2,0
249,0,2,1,0,0,5,0,2,0
189,0,0,1,0,0,1,0,2,0
167,0,2,0,0,0,4,0,0,0
73,0,2,0,0,0,4,0,0,0
162,0,0,1,0,0,1,0,1,0
235,0,2,1,0,0,2,0,2,0
44,0,2,0,0,0,1,0,1,0
127,0,0,1,0,0,2,1,1,0
93,2,2,1,329,7,3,0,2,0
143,1,2,0,2,3,1,0,2,0
81,0,2,1,0,0,2,0,0,0
77,0,0,1,0,0,2,1,0,0
115,0,0,1,0,0,4,0,2,0
125,2,0,0,111,3,1,0,0,0
53,0,2,0,0,0,4,0,0,0
77,0,1,0,0,0,2,0,2,0
45,0,1,1,0,0,1,0,1,0
74,0,2,0,0,0,2,0,2,0
169,0,2,0,0,0,5,0,2,0
269,0,2,0,0,0,2,0,0,0
52,2,2,0,227,1,2,0,1,0
246,0,2,1,0,0,3,0,2,0
218,0,0,1,0,0,1,0,2,0
167,3,2,0,92,1,1,0,1,1
316,1,2,1,99,9,3,0,2,1
142,0,2,1,0,0,1,0,2,0
75,0,2,1,0,0,1,0,0,0
204,0,2,0,0,0,1,1,2,0
542,0,2,0,0,0,1,1,1,0
122,0,0,1,0,0,2,1,0,0
70,0,0,1,0,0,1,0,2,0
266,0,2,1,0,0,1,0,2,0
34,0,2,1,0,0,9,0,2,0
203,0,2,0,0,0,4,0,0,0
85,0,0,0,0,0,3,1,2,0
11,0,2,0,0,0,4,0,1,0
13,0,0,1,0,0,10,0,2,0
562,0,2,1,0,0,1,0,2,1
185,0,2,1,0,0,3,0,2,0
158,2,2,0,59,2,1,0,2,0
515,2,2,1,350,5,1,0,1,1
60,0,2,1,0,0,5,0,1,0
173,0,2,0,0,0,2,0,2,0
353,0,0,1,0,0,4,0,2,0
143,2,2,1,357,1,3,0,2,0
18,0,2,1,0,0,5,0,2,0
466,0,2,0,0,0,1,0,1,0
85,2,2,1,151,1,1,0,2,0
148,0,2,1,0,0,1,1,1,0
123,0,2,1,0,0,1,0,0,0
121,0,2,0,0,0,1,0,2,0
245,0,0,1,0,0,3,1,2,0
215,0,2,0,0,0,1,0,2,1
190,0,0,1,0,0,6,0,2,0
44,0,0,0,0,0,1,0,2,0
171,0,2,0,0,0,1,0,2,0
62,0,2,1,0,0,12,0,2,0
172,0,0,1,0,0,1,1,2,0
78,0,0,1,0,0,10,0,0,0
319,0,0,1,0,0,5,0,2,0
111,0,2,0,0,0,1,1,0,0
158,0,0,1,0,0,1,0,2,0
82,0,2,0,0,0,12,0,2,0
128,0,0,1,0,0,6,0,2,0
102,0,0,1,0,0,4,0,2,0
124,0,0,1,0,0,2,0,0,0
334,0,2,1,0,0,2,0,2,0
134,3,2,0,204,2,5,0,2,1
218,0,2,0,0,0,1,0,2,0
313,0,0,0,0,0,1,0,2,0
207,0,0,1,0,0,3,1,0,0
262,0,0,1,0,0,1,0,2,0
134,0,2,0,0,0,2,0,1,0
197,0,0,1,0,0,3,1,1,0
214,0,2,1,0,0,3,0,2,0
1165,0,2,1,0,0,7,1,2,0
177,0,2,1,0,0,2,0,1,0
141,0,0,1,0,0,6,0,0,0
164,0,2,1,0,0,6,1,2,0
151,0,2,0,0,0,1,0,0,0
145,2,2,0,260,4,2,0,2,0
111,0,0,1,0,0,1,0,1,0
217,2,2,0,221,1,1,0,0,0
253,0,2,1,0,0,4,0,2,0
74,0,0,0,0,0,1,0,1,0
263,0,2,0,0,0,2,0,2,0
233,0,0,1,0,0,1,0,2,0
402,0,2,0,0,0,2,0,0,0
585,0,2,0,0,0,1,0,2,0
145,0,0,1,0,0,1,1,2,0
143,0,0,0,0,0,5,0,2,0
524,0,2,0,0,0,1,1,2,0
270,0,2,0,0,0,1,0,2,0
272,0,0,1,0,0,1,0,2,0
187,0,2,0,0,0,2,0,2,0
268,0,2,0,0,0,2,0,0,0
183,0,2,1,0,0,1,1,2,0
123,2,2,1,99,8,3,0,2,0
20,0,2,1,0,0,4,0,0,0
232,2,2,1,253,1,4,0,2,0
547,0,2,1,0,0,7,0,2,0
71,0,2,0,0,0,9,0,2,0
113,0,2,0,0,0,6,0,2,0
780,0,2,0,0,0,4,0,2,1
246,1,2,1,343,1,1,0,0,0
108,0,0,1,0,0,12,0,0,0
253,0,2,1,0,0,1,0,0,0
175,0,2,1,0,0,1,0,2,0
106,0,0,1,0,0,1,0,2,0
86,0,2,1,0,0,2,0,2,0
248,0,0,1,0,0,3,0,2,0
265,0,1,1,0,0,2,1,2,0
182,0,0,1,0,0,5,0,1,0
916,0,2,0,0,0,3,0,1,0
506,0,2,0,0,0,1,0,2,0
81,0,2,1,0,0,1,0,0,0
30,0,2,1,0,0,1,0,2,0
904,0,2,0,0,0,3,0,0,1
699,0,0,1,0,0,3,0,0,0
19,0,2,1,0,0,1,0,2,0
389,0,0,1,0,0,1,0,1,0
211,0,2,0,0,0,4,0,2,0
283,0,2,1,0,0,1,0,2,0
474,0,2,0,0,0,2,0,2,0
157,2,2,1,351,5,2,0,0,0
509,0,2,0,0,0,2,0,2,0
279,0,0,1,0,0,1,0,2,0
27,0,1,0,0,0,1,1,1,0
386,0,2,0,0,0,4,0,2,1
679,0,2,0,0,0,1,0,2,0
169,0,0,1,0,0,1,0,2,0
315,0,0,0,0,0,1,0,2,0
293,0,2,1,0,0,2,0,2,0
439,0,2,1,0,0,3,0,2,0
198,0,0,1,0,0,1,0,2,0
770,0,0,1,0,0,2,0,2,0
340,0,1,1,0,0,2,0,2,0
1472,2,2,1,192,4,1,0,0,1
293,1,2,1,181,2,1,0,2,1
311,0,2,1,0,0,2,0,2,1
291,0,2,1,0,0,2,0,2,0
965,0,0,1,0,0,2,1,0,0
594,0,0,0,0,0,1,1,2,0
139,2,2,1,350,1,2,0,2,0
501,0,0,1,0,0,4,0,2,0
274,0,2,1,0,0,1,0,2,0
10,0,1,1,0,0,3,0,0,0
18,0,0,0,0,0,2,0,2,0
243,0,2,0,0,0,1,0,1,0
198,3,2,1,98,6,1,0,0,1
410,0,2,1,0,0,2,0,0,0
190,0,0,0,0,0,1,0,0,0
121,0,0,0,0,0,1,0,2,0
148,0,1,1,0,0,1,0,2,0
239,2,2,1,259,2,2,1,2,0
90,0,2,1,0,0,3,0,0,0
29,0,0,0,0,0,1,0,2,0
58,2,2,1,136,1,1,0,2,0
1139,0,2,1,0,0,2,0,2,1
504,3,2,0,92,1,1,0,0,1
348,0,2,0,0,0,1,0,2,0
130,0,1,0,0,0,3,0,2,0
100,1,2,0,104,1,1,0,2,0
544,0,0,1,0,0,1,0,2,0
182,0,0,0,0,0,11,0,0,0
90,0,2,1,0,0,1,0,2,0
272,0,0,1,0,0,2,0,2,0
260,0,2,1,0,0,2,0,2,0
672,0,0,1,0,0,3,1,2,0
264,0,2,0,0,0,1,0,1,1
275,0,1,0,0,0,2,1,2,0
76,0,2,0,0,0,1,0,2,0
749,0,0,1,0,0,2,0,2,0
142,0,2,0,0,0,4,0,0,0
454,0,2,0,0,0,2,0,2,0
102,2,2,1,178,5,2,1,2,0
521,1,1,0,158,7,3,0,2,0
57,0,2,1,0,0,1,1,2,0
504,0,2,0,0,0,1,0,2,0
138,0,2,0,0,0,3,0,2,0
103,1,2,1,95,1,2,0,1,1
485,0,2,0,0,0,1,0,0,1
166,0,2,0,0,0,1,0,2,0
318,3,2,1,338,1,2,0,2,0
531,0,2,0,0,0,3,0,1,0
155,2,2,1,363,4,2,0,1,0
73,0,1,1,0,0,1,0,2,0
198,0,0,1,0,0,3,0,0,0
137,0,1,0,0,0,1,0,2,0
479,0,0,1,0,0,9,0,0,1
285,0,0,1,0,0,1,0,2,0
98,0,2,1,0,0,1,0,2,0
199,1,2,1,274,3,2,0,2,0
97,0,2,1,0,0,3,1,2,0
389,0,0,1,0,0,5,0,1,0
384,3,2,0,99,4,1,0,2,0
37,0,0,0,0,0,3,0,2,0
420,0,2,0,0,0,4,0,2,0
973,2,1,1,366,1,1,0,1,0
77,0,2,0,0,0,4,0,0,0
376,0,2,0,0,0,2,1,2,0
125,0,2,0,0,0,1,0,0,1
142,0,2,0,0,0,2,0,2,0
442,2,2,1,266,8,1,0,0,1
728,0,2,0,0,0,2,1,1,0
281,0,0,0,0,0,3,0,0,0
528,0,2,0,0,0,2,0,2,1
128,0,2,1,0,0,5,0,0,0
71,0,0,1,0,0,1,0,0,0
161,0,2,0,0,0,4,0,2,0
129,0,2,1,0,0,4,0,2,0
54,0,2,1,0,0,2,0,0,0
443,2,2,1,350,1,1,0,2,0
136,0,0,1,0,0,1,0,0,0
44,0,0,0,0,0,1,1,2,0
1181,0,2,1,0,0,9,1,2,0
225,0,0,0,0,0,2,0,2,0
81,0,2,1,0,0,1,0,1,0
224,0,2,0,0,0,1,0,2,0
189,0,2,1,0,0,4,0,2,0
98,0,2,0,0,0,2,0,2,0
50,0,2,1,0,0,1,1,2,0
195,0,2,0,0,0,10,0,0,0
110,0,2,0,0,0,2,0,2,0
214,0,2,0,0,0,1,0,0,0
182,0,0,1,0,0,8,0,0,0
239,0,2,1,0,0,2,0,2,0
179,0,2,0,0,0,6,1,2,0
540,0,0,0,0,0,1,0,2,0
566,2,2,1,356,4,2,0,2,0
697,0,2,0,0,0,4,0,2,1
98,0,0,1,0,0,2,0,2,0
1018,0,2,1,0,0,2,1,2,1
221,2,2,0,241,1,1,0,2,0
246,0,1,0,0,0,1,0,2,0
656,0,2,0,0,0,2,0,0,0
281,0,0,1,0,0,1,0,0,0
65,0,0,1,0,0,1,0,2,0
193,0,0,1,0,0,5,1,2,0
283,0,2,0,0,0,1,0,2,0
78,0,0,0,0,0,4,1,2,0
425,0,0,0,0,0,6,0,2,0
238,0,2,0,0,0,2,0,2,0
182,2,2,1,90,8,1,0,2,0
998,0,2,0,0,0,6,0,2,1
477,0,0,1,0,0,1,0,1,0
158,0,2,0,0,0,1,0,2,0
320,0,1,0,0,0,3,0,2,0
149,2,2,1,364,2,1,0,2,0
410,0,2,1,0,0,5,1,2,0
104,0,2,1,0,0,2,0,2,0
454,0,0,0,0,0,6,0,2,0
190,0,0,1,0,0,1,0,2,0
145,0,2,0,0,0,10,0,2,0
318,0,1,1,0,0,2,0,0,0
246,0,1,1,0,0,2,0,2,0
761,0,2,0,0,0,2,0,0,0
171,0,1,1,0,0,1,0,1,1
143,0,0,0,0,0,1,0,2,0
968,0,0,1,0,0,1,0,2,0
154,2,2,0,388,1,1,0,2,0
246,0,2,0,0,0,1,0,0,0
201,0,2,1,0,0,1,0,2,0
81,0,2,1,0,0,4,0,2,0
205,0,2,0,0,0,1,0,0,1
200,0,2,1,0,0,3,0,2,0
210,0,0,1,0,0,2,1,2,0
215,0,2,0,0,0,10,0,0,0
164,1,2,1,167,4,2,0,0,0
35,0,0,0,0,0,6,0,2,0
